WeekNum,HomeTeam,AwayTeam,HomeScore,AwayScore,Q1Home,Q1Away,Q2Home,Q2Away,Q3Home,Q3Away,Q4Home,Q4Away,OTHome,OTAway
"Week 1","Mississippi State","Kent State",35,25,7,0,21,7,7,3,0,15,0,0
"Week 1",Kentucky,"Air Force",17,31,0,14,0,7,3,10,14,0,0,0
"Week 1","Notre Dame",SMU,3,36,0,10,0,3,3,7,0,16,0,0
"Week 1","Texas A&M",Alabama,38,17,7,0,10,0,21,0,0,17,0,0
"Week 1",LSU,"South Carolina",44,38,10,0,10,14,14,10,10,14,0,0
"Week 1",Vanderbilt,Tennessee,3,42,0,7,0,14,3,7,0,14,0,0
"Week 1",Miami,Georgia,21,7,7,0,7,0,7,0,0,7,0,0
"Week 1",Arkansas,Northwestern,31,34,10,3,7,10,7,14,7,7,0,0
"Week 1",Cal,Maryland,28,34,7,14,7,10,7,7,7,3,0,0
"Week 1",Illinois,Pittsburgh,28,49,11,14,10,14,0,0,7,21,0,0
"Week 2",TCU,"FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Western Kentucky","Bowling Green",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Connecticut,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Houston,UTSA,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Duke,Kansas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Clemson,"Central Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Akron,Marshall,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Virginia Tech",ECU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Penn State",Temple,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Arkansas State",Nevada,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Oklahoma,"FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Texas Tech","FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",FIU,"FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Virginia,"Florida State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Michigan,Cal,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Georgia,UCF,27,15,0,0,13,7,7,0,7,8,0,0
"Week 2","Mid Tenn State","Ball State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Western Michigan","FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","UL Lafayette","FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Utah State","FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Ohio State","Notre Dame",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Ole Miss",Purdue,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Tennessee,Texas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Miami University",Minnesota,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Washington,Stanford,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Fresno State","Southern Miss",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Eastern Michigan",USF,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Rutgers,Syracuse,45,17,7,7,14,0,14,7,10,3,0,0
"Week 2",Arizona,"FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","New Mexico State","FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Oklahoma State","FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","North Carolina","FCS Northwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Memphis,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Utah,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Kent State",Army,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Wyoming,"Florida Atlantic",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Iowa State",Toledo,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Illinois,SMU,13,10,3,7,0,0,0,3,10,0,0,0
"Week 2",Tulane,"Georgia Tech",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Washington State",Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",UAB,Troy,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Rice,"Wake Forest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Florida,LSU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Baylor,USC,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Northern Illinois",Idaho,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Kansas State","FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Texas State","FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Colorado,Hawai'i,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","San Diego State","San Jose State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Alabama,Maryland,7,17,0,7,0,3,7,0,0,7,0,0
"Week 2","South Carolina",Miami,10,16,0,0,3,10,0,0,7,6,0,0
"Week 2","Boise State","Mississippi State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",UCLA,UTEP,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Navy,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Oregon State","FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","NC State","FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",BYU,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","West Virginia","FCS East",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Louisville,"FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","UL Monroe","FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",UNLV,"Louisiana Tech",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Oregon,"Michigan State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Colorado State",Kentucky,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Auburn,"Texas A&M",0,0,0,0,0,0,0,0,0,0,0,0
"Week 2",Arkansas,Indiana,0,0,0,0,0,0,0,0,0,0,0,0
"Week 2","Arizona State","Boston College",56,21,0,7,21,7,35,0,0,7,0,0
"Week 3",Idaho,"FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Ole Miss","Boise State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Utah State",Utah,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Marshall,Ohio,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Bowling Green",Indiana,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Virginia Tech","Western Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",UCLA,Akron,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Army,Buffalo,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Iowa,"Iowa State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Connecticut,Duke,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Purdue,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",UAB,"FCS Northwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Washington,"FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Cincinnati,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","UL Monroe",TCU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Texas Tech","Texas A&M",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Texas State","Air Force",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","San Diego State","FCS Northwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Michigan,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",USC,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Florida State",Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Wyoming,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Northern Illinois","Miami University",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Houston,Tulane,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",UTSA,Arizona,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Temple,Navy,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Tennessee,"West Virginia",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Florida Atlantic","FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Troy,"FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Baylor,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Kansas,"FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","New Mexico",UTEP,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Minnesota,"San Jose State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Fresno State",Nebraska,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Memphis,"Mid Tenn State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Mississippi State",Auburn,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Michigan State","Arizona State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Stanford,Oregon,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Vanderbilt,"Wake Forest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Southern Miss","Penn State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Oklahoma State","New Mexico State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Arkansas State","Ball State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",USF,UMass,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Clemson,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Georgia Tech",BYU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Virginia,"Louisiana Tech",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Alabama,Illinois,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",UCF,"South Carolina",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Florida,Louisville,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Central Michigan","NC State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Nevada,"Washington State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","North Carolina","Ohio State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Tulsa,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Toledo,Missouri,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Texas,"North Texas",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Notre Dame",Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Rutgers,Cal,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Maryland,LSU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Boston College",Miami,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Syracuse,Georgia,0,0,0,0,0,0,0,0,0,0,0,0
"Week 3",Hawai'i,"Oregon State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 3","Colorado State",Colorado,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Kentucky,UNLV,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Indiana,"North Texas",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Michigan State","Eastern Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Oklahoma State",UTSA,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Ohio State","Kent State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Minnesota,"North Carolina",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Cincinnati,Toledo,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Air Force","Mississippi State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Miami University","Ball State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Central Michigan",UMass,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Arkansas,Louisville,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Duke,"Ole Miss",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Virginia Tech",Nebraska,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",LSU,"Boston College",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Georgia,"Texas A&M",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","New Mexico","Fresno State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Kansas,UAB,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Arizona State",UCF,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",TCU,Oregon,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Navy,Clemson,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","San Jose State","FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Cal,"Florida State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Western Michigan","Bowling Green",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Ohio,Idaho,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Connecticut,"UL Monroe",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Georgia Tech","FCS Northwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",USF,"NC State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Northwestern,Vanderbilt,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Texas,BYU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Notre Dame",Rutgers,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",SMU,Michigan,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Miami,Illinois,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","South Carolina",Maryland,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Tennessee,"Iowa State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Wake Forest","Northern Illinois",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Syracuse,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","West Virginia","Texas State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Troy,Memphis,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Penn State",Army,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Wyoming,"Utah State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Purdue,Colorado,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",UCLA,Iowa,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","San Diego State",Hawai'i,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Tulsa,Rice,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Louisiana Tech",Houston,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Washington State","Florida Atlantic",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Boise State","UL Lafayette",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Temple,"FCS Southeast",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Kansas State",Auburn,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",FIU,Missouri,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Buffalo,Baylor,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",UTEP,"New Mexico State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4","Mid Tenn State","Western Kentucky",0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Tulane,Marshall,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",USC,Stanford,0,0,0,0,0,0,0,0,0,0,0,0
"Week 4",Arizona,Nevada,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Colorado,"North Carolina",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Wake Forest",Army,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","West Virginia","Penn State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Navy,"Notre Dame",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Idaho,Washington,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Purdue,ECU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Oregon,Michigan,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",UTSA,"FCS Northwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Louisiana Tech","FCS Midwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","NC State","Oregon State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Utah,"Washington State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Ohio,"Northern Illinois",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Miami University","Eastern Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Mid Tenn State",Duke,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Pittsburgh,Virginia,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Buffalo,"Central Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Bowling Green",Toledo,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Rice,Marshall,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",TCU,Missouri,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Cal,"Ohio State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Ole Miss",Nebraska,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","UL Monroe","Western Kentucky",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Miami,Auburn,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Minnesota,Nevada,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Fresno State","San Diego State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Kentucky,"Boise State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Mississippi State","Colorado State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",BYU,"Southern Miss",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Illinois,LSU,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Wyoming,Hawai'i,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Akron,"Western Michigan",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Tulane,UAB,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Arizona,"Arkansas State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Michigan State","UL Lafayette",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Texas,UCLA,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Maryland,Rutgers,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Arizona State",Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Tulsa,"North Texas",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Indiana,"FCS West",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",UCF,"Texas A&M",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Air Force",UNLV,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Oklahoma State",Tennessee,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",UMass,"Ball State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Texas Tech","Kansas State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",FIU,Louisville,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Georgia,Vanderbilt,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5",Baylor,"Utah State",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Texas State",USF,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","San Jose State",Kansas,0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Iowa State","FCS Northwest",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","New Mexico State","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0
"Week 5","Florida State",SMU,0,0,0,0,0,0,0,0,0,0,0,0
